PERMNO,date,PRC
25419,20070531,111.65000
25419,20070601,111.39000
25419,20070604,112.06000
25419,20070605,111.72000
25419,20070606,111.77000
25419,20070607,107.64000
25419,20070608,110.83000
25419,20070611,111.72000
25419,20070612,111.32000
25419,20070613,112.14000
25419,20070614,112.18000
25419,20070615,114.70000
25419,20070618,116.66000
25419,20070619,116.85000
25419,20070620,114.60000
25419,20070621,114.77000
25419,20070622,112.98000
25419,20070625,112.83000
25419,20070626,111.00000
25419,20070627,112.65000
25419,20070628,112.55000
25419,20070629,111.20000
25419,20070702,112.20000
25419,20070703,112.36000
25419,20070705,112.09000
25419,20070706,113.92000
25419,20070709,112.45000
25419,20070710,107.73000
25419,20070711,108.95000
25419,20070712,111.09000
25419,20070713,111.31000
25419,20070716,111.92000
25419,20070717,115.00000
25419,20070718,114.47000
25419,20070719,116.66000
25419,20070720,110.43000
25419,20070723,112.22000
25419,20070724,109.00000
25419,20070725,109.80000
25419,20070726,104.71000
25419,20070727,102.63000
25419,20070730,102.59000
25419,20070731,102.11000
25419,20070801,100.35000
25419,20070802,100.84000
25419,20070803,97.77000
25419,20070806,98.96000
25419,20070807,98.84000
25419,20070808,99.78000
25419,20070809,96.78000
25419,20070810,94.31000
25419,20070813,93.98000
25419,20070814,91.61000
25419,20070815,89.25000
25419,20070816,92.80000
25419,20070817,93.63000
25419,20070820,94.62000
25419,20070821,95.29000
25419,20070822,96.71000
25419,20070823,96.96000
25419,20070824,98.07000
25419,20070827,98.21000
25419,20070828,93.46000
25419,20070829,95.44000
25419,20070830,95.15000
25419,20070831,96.41000
25419,20070904,96.76000
25419,20070905,95.09000
25419,20070906,96.07000
25419,20070907,92.77000
25419,20070910,90.46000
25419,20070911,90.40000
25419,20070912,90.24000
25419,20070913,91.57000
25419,20070914,91.20000
25419,20070917,91.28000
25419,20070918,93.98000
25419,20070919,95.12000
25419,20070920,93.00000
25419,20070921,92.21000
25419,20070924,91.30000
25419,20070925,86.83000
25419,20070926,86.70000
25419,20070927,88.27000
25419,20070928,89.10000
25419,20071001,92.02000
25419,20071002,92.07000
25419,20071003,93.36000
25419,20071004,91.93000
25419,20071005,94.29000
25419,20071008,93.21000
25419,20071009,93.45000
25419,20071010,92.28000
